age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579518,49:19.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADAL,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,50:55.0,GBP,-77843.14,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574352,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579519,49:19.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADAN,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,50:55.0,GBP,-77843.14,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574353,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579521,49:19.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADBC,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,52:51.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574355,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480579521Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579522,49:19.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADBE,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,52:51.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574356,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480579522Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579520,49:19.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADBA,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,50:55.0,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574354,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480579523,49:19.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JADBG,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,52:51.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480574357,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480579523Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588715,34:43.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXS,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586425,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588715Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480587682,33:42.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYWX,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,35:26.0,GBP,-77843.14,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586417,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588710,34:43.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXL,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586420,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588710Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588712,34:43.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXH,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,36:18.0,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586422,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588711,34:43.0,1,Cash Business,Europe/London,null,null,89205.99,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXU,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78360.85,89205.99,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586421,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89205.99,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89205.99,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588711Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480587551,31:11.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYYF,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,40:03.0,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586430,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480587551Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockBorrowOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480587548,31:11.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYYG,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,36:02.0,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586427,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480587548Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockBorrowOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480587683,33:42.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYWZ,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,35:26.0,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586418,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480589648,48:23.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJZPL,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,57:08.0,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586673,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480589648Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockBorrowOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588716,34:43.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXI,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586426,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588716Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588709,34:43.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXJ,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586419,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588709Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588714,34:43.0,1,Cash Business,Europe/London,null,null,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3JJYXK,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,39:03.0,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586424,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,89201.96,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,AP00480588714Q1,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,NoneNoSubTranType,00:00.0,RepoCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480589649,51:54.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3JJZPL,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,54:00.0,GBP,77439.7,88157.36,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586673,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockBorrowCloseStockAndCashMovement,null,by FISS,null,00:00.0
null,null,null,Repo MTM 94845,Repo MTM 94845,00000000000480588717,34:43.0,1,FI Financing,Europe/London,null,null,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3JJYYF,null,null,null,null,IGIM 2 1/8 11/28/24,Debt,null,null,STP,TRUE,XS2084425466,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,36:19.0,GBP,77439.7,88157.36,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000480586430,null,000007834311/S06322921,000008525491,C001/100002032762,000007834311/S06322921,000000743766,C001/100002032758,null,88157.36,88157.36,null,100000,100000,null,null,null,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,100000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,88.15736,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockBorrowCloseStockAndCashMovement,null,by FISS,null,00:00.0
