age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
,,,Repo MTM 94845,Repo MTM 94845,480579519,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JADAN,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77843.14,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480574353,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480579521,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JADBC,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480574355,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480579521Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480579522,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JADBE,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480574356,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480579522Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480579520,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JADBA,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480574354,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480579523,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JADBG,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480574357,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480579523Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588715,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXS,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586425,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588715Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480587682,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYWX,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77843.14,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586417,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588710,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXL,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586420,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588710Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588712,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXH,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586422,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588711,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89205.99,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXU,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78360.85,89205.99,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586421,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89205.99,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89205.99,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588711Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480587551,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYYF,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586430,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,SBRPOpenMovement,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480587551Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockBorrowOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480587548,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYYG,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586427,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,SBRPOpenMovement,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480587548Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockBorrowOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480587683,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYWZ,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77297.12,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586418,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480589648,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJZPL,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-77439.7,88157.36,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586673,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,SBRPOpenMovement,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480589648Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockBorrowOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588716,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXI,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586426,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588716Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588709,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXJ,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586419,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588709Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588714,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,89201.96,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJYXK,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-78213.03,89201.96,100000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586424,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,89201.96,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,89201.96,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,100000,ICSDFI,Open,,,,AP00480588714Q1,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480589649,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3JJZPL,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,77439.7,88157.36,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586673,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockBorrowCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,Repo MTM 94845,Repo MTM 94845,480588717,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,88157.36,InternalCounterparty,BCSL PB Diameter  BZ,T53246AB9,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3JJYYF,,,,,IGIM 2 1/8 11/28/24,Debt,,,STP,TRUE,XS2084425466,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,77439.7,88157.36,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586430,,000007834311/S06322921,8525491,C001/100002032762,000007834311/S06322921,743766,C001/100002032758,,88157.36,88157.36,,100000,100000,,,,BL5L747,ZYAFGB30XXX,0,EUR,88157.36,ItalyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,100000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.15736,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockBorrowCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,480589746,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,25035750,InternalCounterparty,BCSL PB-LMR CCSA MF,D2R8H4FY0,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJZRW,,,,,OBL 0 04/10/26,Debt,,,STP,TRUE,DE0001141836,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-20859648.39,25035750,2000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586685,,000008809816/S08108465,8525491,C001/100002032762,000008809816/S08108465,743766,C001/100002032758,,25035750,25035750,,2000,2000,,,,BMY5YC4,ZYAFGB30XXX,0,EUR,25035750,GermanyDebt,EUR,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,2000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,1251787.5,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,480589748,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,26763694.93,InternalCounterparty,BCSL PB-Marshall Eur,D2R8H4FY0,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJZSE,,,,,OBL 0 04/10/26,Debt,,,STP,TRUE,DE0001141836,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-21911437.04,26763694.93,1000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586690,,000009045187/S08791952,8525491,C001/100002032762,000009045187/S08791952,743766,C001/100002032758,,26763694.93,25035750,,1000,1000,,,,BMY5YC4,ZYAFGB30XXX,0,EUR,26763694.93,GermanyDebt,USD,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,1000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,2503575,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,,5 Banking_Repo MTM,5 Banking_Repo MTM,480589749,2023-03-23 13:00:01.026 +0530,1,FI Financing,Europe/London,,,26763694.93,InternalCounterparty,BCSL PB-Marshall Eur,D2R8H4FY0,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,3JJZSC,,,,,OBL 0 04/10/26,Debt,,,STP,TRUE,DE0001141836,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-21946229.84,26763694.93,1000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,480586691,,000009045187/S08791952,8525491,C001/100002032762,000009045187/S08791952,743766,C001/100002032758,,26763694.93,25035750,,1000,1000,,,,BMY5YC4,ZYAFGB30XXX,0,EUR,26763694.93,GermanyDebt,USD,LU,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,1000,ICSDFI,Open,,,,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,2503575,,,NotNetted,New,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
